id,serviceorder,locatienaam,monsternummer,nummeranalyserapport,rapportdatum,monsternemer,ruimte,tappunt,product,soort,tempvoor,tempna,analyzepakket,datum,tijd,rapportversie,parameter,component,resultaat,eh,startdatumanalyse,starttijdanalyse,omschrijving order,appt nr. 1,appt nr. 2,appt nr. 3,appt nr. 4
70838,SOHS93523,Noorderkroon (HW),1,5281863,2018-03-31,Giel van de Leest,Techniekruimte C1.17 kelder,Aftap na waterontharder 1 links,Drinkwater,Koud water,12.7,12.7,HDSC_3C,2018-03-28,12:40,1,ANA0000419,Zuurgraad,7.74,pH-eenh.,2018-03-29,02:35,Jaarl mp IIIc,C1.17,,,
70839,SOHS93523,Noorderkroon (HW),2,5281864,2018-03-31,Giel van de Leest,Techniek ruimte C1.17 kelder,Aftap na waterontharder 2 rechts,Drinkwater,Koud water,12.8,12.8,HDSC_3C,2018-03-28,12:45,1,ANA0000557,Bacteriën van de coligroep,0,kve̸100 ml,2018-03-28,17:05,Jaarl mp IIIc,C1.17,,,
70840,SOHS93523,Noorderkroon (HW),2,5281864,2018-03-31,Giel van de Leest,Techniek ruimte C1.17 kelder,Aftap na waterontharder 2 rechts,Drinkwater,Koud water,12.8,12.8,HDSC_3C,2018-03-28,12:45,1,ANA0000202,Calcium (ICP-MS),28,mg̸l Ca,2018-03-29,17:37,Jaarl mp IIIc,C1.17,,,
70841,SOHS93523,Noorderkroon (HW),2,5281864,2018-03-31,Giel van de Leest,Techniek ruimte C1.17 kelder,Aftap na waterontharder 2 rechts,Drinkwater,Koud water,12.8,12.8,HDSC_3C,2018-03-28,12:45,1,ANA0000288,EGV 20°C,65,mS̸m,2018-03-29,04:32,Jaarl mp IIIc,C1.17,,,
70842,SOHS93523,Noorderkroon (HW),2,5281864,2018-03-31,Giel van de Leest,Techniek ruimte C1.17 kelder,Aftap na waterontharder 2 rechts,Drinkwater,Koud water,12.8,12.8,HDSC_3C,2018-03-28,12:45,1,ANA0000569,Enterokokken spp,0,kve̸100 ml,2018-03-28,17:05,Jaarl mp IIIc,C1.17,,,
70843,SOHS93523,Noorderkroon (HW),2,5281864,2018-03-31,Giel van de Leest,Techniek ruimte C1.17 kelder,Aftap na waterontharder 2 rechts,Drinkwater,Koud water,12.8,12.8,HDSC_3C,2018-03-28,12:45,1,ANA0000557,Escherichia coli (standaard test),0,kve̸100 ml,2018-03-28,17:05,Jaarl mp IIIc,C1.17,,,
70844,SOHS93523,Noorderkroon (HW),2,5281864,2018-03-31,Giel van de Leest,Techniek ruimte C1.17 kelder,Aftap na waterontharder 2 rechts,Drinkwater,Koud water,12.8,12.8,HDSC_3C,2018-03-28,12:45,1,ANA0000569,Intestinale enterokokken,0,kve̸100 ml,2018-03-28,17:05,Jaarl mp IIIc,C1.17,,,
70845,SOHS93523,Noorderkroon (HW),2,5281864,2018-03-31,Giel van de Leest,Techniek ruimte C1.17 kelder,Aftap na waterontharder 2 rechts,Drinkwater,Koud water,12.8,12.8,HDSC_3C,2018-03-28,12:45,1,ANA0000572,Koloniegetal 22 °C,27,kve̸ml,2018-03-28,17:05,Jaarl mp IIIc,C1.17,,,
70846,SOHS93523,Noorderkroon (HW),2,5281864,2018-03-31,Giel van de Leest,Techniek ruimte C1.17 kelder,Aftap na waterontharder 2 rechts,Drinkwater,Koud water,12.8,12.8,HDSC_3C,2018-03-28,12:45,1,ANA0000358,Magnesium (ICP-MS),5.3,mg̸l Mg,2018-03-29,17:37,Jaarl mp IIIc,C1.17,,,
70847,SOHS93523,Noorderkroon (HW),2,5281864,2018-03-31,Giel van de Leest,Techniek ruimte C1.17 kelder,Aftap na waterontharder 2 rechts,Drinkwater,Koud water,12.8,12.8,HDSC_3C,2018-03-28,12:45,1,ANA0000557,Stoorflora,afwezig,,2018-03-28,17:05,Jaarl mp IIIc,C1.17,,,
70848,SOHS93523,Noorderkroon (HW),2,5281864,2018-03-31,Giel van de Leest,Techniek ruimte C1.17 kelder,Aftap na waterontharder 2 rechts,Drinkwater,Koud water,12.8,12.8,HDSC_3C,2018-03-28,12:45,1,ANA0000419,Temperatuur tijdens meting,20.5,°C,2018-03-29,04:32,Jaarl mp IIIc,C1.17,,,
70849,SOHS93523,Noorderkroon (HW),2,5281864,2018-03-31,Giel van de Leest,Techniek ruimte C1.17 kelder,Aftap na waterontharder 2 rechts,Drinkwater,Koud water,12.8,12.8,HDSC_3C,2018-03-28,12:45,1,ANA0000288,Temperatuur tijdens meting,20.7,°C,2018-03-29,04:32,Jaarl mp IIIc,C1.17,,,
70850,SOHS93523,Noorderkroon (HW),2,5281864,2018-03-31,Giel van de Leest,Techniek ruimte C1.17 kelder,Aftap na waterontharder 2 rechts,Drinkwater,Koud water,12.8,12.8,HDSC_3C,2018-03-28,12:45,1,ANA0000304,Totale hardheid berekend,0.926,mmol̸l,2018-03-30,10:57,Jaarl mp IIIc,C1.17,,,
70851,SOHS93523,Noorderkroon (HW),2,5281864,2018-03-31,Giel van de Leest,Techniek ruimte C1.17 kelder,Aftap na waterontharder 2 rechts,Drinkwater,Koud water,12.8,12.8,HDSC_3C,2018-03-28,12:45,1,ANA0000516,Waterstofcarbonaat,180,mg̸l HCO3,2018-03-29,04:32,Jaarl mp IIIc,C1.17,,,
70852,SOHS93523,Noorderkroon (HW),2,5281864,2018-03-31,Giel van de Leest,Techniek ruimte C1.17 kelder,Aftap na waterontharder 2 rechts,Drinkwater,Koud water,12.8,12.8,HDSC_3C,2018-03-28,12:45,1,ANA0000419,Zuurgraad,7.80,pH-eenh.,2018-03-29,04:32,Jaarl mp IIIc,C1.17,,,
102343,SOHS93520,Noorderkroon (HW),1,5382221,2018-11-06,Giel van de Leest,Appartement 209,Douche,Drinkwater,Koud water,22.3,19.5,HDSC_11,2018-10-29,12:50,1,ANA0000580,Legionella non-pneumophila,600,kve̸l,2018-11-06,14:31,Halfj mon + extra mon,209,,,
102344,SOHS93520,Noorderkroon (HW),1,5382221,2018-11-06,Giel van de Leest,Appartement 209,Douche,Drinkwater,Koud water,22.3,19.5,HDSC_11,2018-10-29,12:50,1,ANA0000580,Legionella pneumophila,<100,kve̸l,2018-11-06,14:31,Halfj mon + extra mon,209,,,
102345,SOHS93520,Noorderkroon (HW),1,5382221,2018-11-06,Giel van de Leest,Appartement 209,Douche,Drinkwater,Koud water,22.3,19.5,HDSC_11,2018-10-29,12:50,1,ANA0000577,Totaal Legionella spp,600,kve̸l,2018-10-30,09:18,Halfj mon + extra mon,209,,,
102346,SOHS93520,Noorderkroon (HW),2,5382222,2018-11-06,Giel van de Leest,Appartement 326,Douche,Drinkwater,Koud water,22.5,20.3,HDSC_11,2018-10-29,12:45,1,ANA0000580,Legionella non-pneumophila,100,kve̸l,2018-11-06,14:32,Halfj mon + extra mon,326,,,
102347,SOHS93520,Noorderkroon (HW),2,5382222,2018-11-06,Giel van de Leest,Appartement 326,Douche,Drinkwater,Koud water,22.5,20.3,HDSC_11,2018-10-29,12:45,1,ANA0000580,Legionella pneumophila,<100,kve̸l,2018-11-06,14:32,Halfj mon + extra mon,326,,,
102348,SOHS93520,Noorderkroon (HW),2,5382222,2018-11-06,Giel van de Leest,Appartement 326,Douche,Drinkwater,Koud water,22.5,20.3,HDSC_11,2018-10-29,12:45,1,ANA0000577,Totaal Legionella spp,100,kve̸l,2018-10-30,09:19,Halfj mon + extra mon,326,,,
102349,SOHS93520,Noorderkroon (HW),3,5382223,2018-11-06,Giel van de Leest,Appartement 317,Douche,Drinkwater,Koud water,21.7,15.8,HDSC_11,2018-10-29,12:40,1,ANA0000577,Totaal Legionella spp,<100,kve̸l,2018-10-30,08:54,Halfj mon + extra mon,317,,,
102350,SOHS93520,Noorderkroon (HW),4,5382225,2018-11-06,Giel van de Leest,Appartement 227,Douche,Drinkwater,Koud water,21.9,20.3,HDSC_11,2018-10-29,12:55,1,ANA0000580,Legionella non-pneumophila,300,kve̸l,2018-11-06,15:11,Halfj mon + extra mon,227,,,
102351,SOHS93520,Noorderkroon (HW),4,5382225,2018-11-06,Giel van de Leest,Appartement 227,Douche,Drinkwater,Koud water,21.9,20.3,HDSC_11,2018-10-29,12:55,1,ANA0000580,Legionella pneumophila,<100,kve̸l,2018-11-06,15:11,Halfj mon + extra mon,227,,,
102352,SOHS93520,Noorderkroon (HW),4,5382225,2018-11-06,Giel van de Leest,Appartement 227,Douche,Drinkwater,Koud water,21.9,20.3,HDSC_11,2018-10-29,12:55,1,ANA0000577,Totaal Legionella spp,300,kve̸l,2018-10-30,09:19,Halfj mon + extra mon,227,,,
102353,SOHS93520,Noorderkroon (HW),5,5382226,2018-11-06,Giel van de Leest,Appartement 123,Douche,Drinkwater,Koud water,22.5,21.8,HDSC_11,2018-10-29,13:10,1,ANA0000577,Totaal Legionella spp,<100,kve̸l,2018-10-30,09:19,Halfj mon + extra mon,123,,,
102354,SOHS93520,Noorderkroon (HW),6,5382227,2018-11-06,Giel van de Leest,Appartement 30 PG,Douche,Drinkwater,Koud water,21.3,18.5,HDSC_11,2018-10-29,13:30,1,ANA0000577,Totaal Legionella spp,<100,kve̸l,2018-10-30,09:19,Halfj mon + extra mon,30,,,
102355,SOHS93520,Noorderkroon (HW),7,5382228,2018-11-06,Giel van de Leest,Kelder koper/zilver ruimte,1e tappunt na koper/zilverion. tapkraan groep A,Drinkwater,Koud water,14.0,14.0,HDSC_3D_KZ,2018-10-29,13:40,1,ANA0000572,Koloniegetal 22 °C,15,kve̸ml,2018-10-30,08:33,Halfj mon + extra mon,,,,
102356,SOHS93520,Noorderkroon (HW),7,5382228,2018-11-06,Giel van de Leest,Kelder koper/zilver ruimte,1e tappunt na koper/zilverion. tapkraan groep A,Drinkwater,Koud water,14.0,14.0,HDSC_3D_KZ,2018-10-29,13:40,1,ANA0001128,Koper (ICP-MS),180,µg̸l Cu,2018-10-30,12:37,Halfj mon + extra mon,,,,
102357,SOHS93520,Noorderkroon (HW),7,5382228,2018-11-06,Giel van de Leest,Kelder koper/zilver ruimte,1e tappunt na koper/zilverion. tapkraan groep A,Drinkwater,Koud water,14.0,14.0,HDSC_3D_KZ,2018-10-29,13:40,1,ANA0000577,Totaal Legionella spp,<100,kve̸l,2018-10-30,09:19,Halfj mon + extra mon,,,,
102358,SOHS93520,Noorderkroon (HW),7,5382228,2018-11-06,Giel van de Leest,Kelder koper/zilver ruimte,1e tappunt na koper/zilverion. tapkraan groep A,Drinkwater,Koud water,14.0,14.0,HDSC_3D_KZ,2018-10-29,13:40,1,ANA0001129,Zilver (ICP-MS),38,µg̸l Ag,2018-10-30,12:37,Halfj mon + extra mon,,,,
102359,SOHS93520,Noorderkroon (HW),8,5382229,2018-11-06,Giel van de Leest,Appartement 113,Douche,Drinkwater,Koud water,21.6,20.1,HDSC_11,2018-10-29,13:00,1,ANA0000577,Totaal Legionella spp,<100,kve̸l,2018-10-30,09:18,Halfj mon + extra mon,113,,,
102360,SOHS93520,Noorderkroon (HW),9,5382230,2018-11-06,Giel van de Leest,Appartement 20 PG,Douche,Drinkwater,Koud water,22.7,18.9,HDSC_3D_KZ,2018-10-29,13:20,1,ANA0000572,Koloniegetal 22 °C,42,kve̸ml,2018-10-30,08:33,Halfj mon + extra mon,20,,,
102361,SOHS93520,Noorderkroon (HW),9,5382230,2018-11-06,Giel van de Leest,Appartement 20 PG,Douche,Drinkwater,Koud water,22.7,18.9,HDSC_3D_KZ,2018-10-29,13:20,1,ANA0001128,Koper (ICP-MS),630,µg̸l Cu,2018-10-30,12:34,Halfj mon + extra mon,20,,,
102362,SOHS93520,Noorderkroon (HW),9,5382230,2018-11-06,Giel van de Leest,Appartement 20 PG,Douche,Drinkwater,Koud water,22.7,18.9,HDSC_3D_KZ,2018-10-29,13:20,1,ANA0000577,Totaal Legionella spp,<100,kve̸l,2018-10-30,08:52,Halfj mon + extra mon,20,,,
102363,SOHS93520,Noorderkroon (HW),9,5382230,2018-11-06,Giel van de Leest,Appartement 20 PG,Douche,Drinkwater,Koud water,22.7,18.9,HDSC_3D_KZ,2018-10-29,13:20,1,ANA0001129,Zilver (ICP-MS),27,µg̸l Ag,2018-10-30,12:34,Halfj mon + extra mon,20,,,
102364,SOHS93520,Noorderkroon (HW),10,5382231,2018-11-06,Giel van de Leest,Appartement 305,Douche,Drinkwater,Koud water,21.6,18.3,HDSC_3D_KZ,2018-10-29,12:35,1,ANA0000572,Koloniegetal 22 °C,14,kve̸ml,2018-10-30,08:33,Halfj mon + extra mon,305,,,
102365,SOHS93520,Noorderkroon (HW),10,5382231,2018-11-06,Giel van de Leest,Appartement 305,Douche,Drinkwater,Koud water,21.6,18.3,HDSC_3D_KZ,2018-10-29,12:35,1,ANA0001128,Koper (ICP-MS),770,µg̸l Cu,2018-10-30,12:54,Halfj mon + extra mon,305,,,
102366,SOHS93520,Noorderkroon (HW),10,5382231,2018-11-06,Giel van de Leest,Appartement 305,Douche,Drinkwater,Koud water,21.6,18.3,HDSC_3D_KZ,2018-10-29,12:35,1,ANA0000577,Totaal Legionella spp,<100,kve̸l,2018-10-30,09:19,Halfj mon + extra mon,305,,,
102367,SOHS93520,Noorderkroon (HW),10,5382231,2018-11-06,Giel van de Leest,Appartement 305,Douche,Drinkwater,Koud water,21.6,18.3,HDSC_3D_KZ,2018-10-29,12:35,1,ANA0001129,Zilver (ICP-MS),34,µg̸l Ag,2018-10-30,12:54,Halfj mon + extra mon,305,,,
102368,SOHS93520,Noorderkroon (HW),11,5382232,2018-11-06,Giel van de Leest,Appartement 305,Direct uit de muurplaat voor de douche,Drinkwater,Koud water,17.3,17.3,HDSC_11,2018-10-29,12:30,1,ANA0000580,Legionella non-pneumophila,800,kve̸l,2018-11-06,14:11,Halfj mon + extra mon,305,,,
102369,SOHS93520,Noorderkroon (HW),11,5382232,2018-11-06,Giel van de Leest,Appartement 305,Direct uit de muurplaat voor de douche,Drinkwater,Koud water,17.3,17.3,HDSC_11,2018-10-29,12:30,1,ANA0000580,Legionella pneumophila,<100,kve̸l,2018-11-06,14:11,Halfj mon + extra mon,305,,,
102370,SOHS93520,Noorderkroon (HW),11,5382232,2018-11-06,Giel van de Leest,Appartement 305,Direct uit de muurplaat voor de douche,Drinkwater,Koud water,17.3,17.3,HDSC_11,2018-10-29,12:30,1,ANA0000577,Totaal Legionella spp,800,kve̸l,2018-10-30,09:19,Halfj mon + extra mon,305,,,
71554,SOHS93519,Noorderkroon (HW),1,5281844,2018-04-05,Giel van de Leest,Appartement 209,Douche,Drinkwater,Koud water,21.5,16.3,HDSC_11,2018-03-28,12:05,1,ANA0000577,Totaal Legionella spp,<100,kve̸l,2018-03-29,08:07,Halfj mon,209,,,
71555,SOHS93519,Noorderkroon (HW),2,5281845,2018-04-05,Giel van de Leest,Appartement 326,Douche zonder legionellafilter,Drinkwater,Koud water,21.4,18.5,HDSC_11,2018-03-28,11:35,1,ANA0000577,Totaal Legionella spp,<100,kve̸l,2018-03-29,07:26,Halfj mon,326,,,
71556,SOHS93519,Noorderkroon (HW),3,5281846,2018-04-05,Giel van de Leest,Appartement 317,Douche zonder legionellafilter,Drinkwater,Koud water,22.5,18.3,HDSC_11,2018-03-28,11:40,1,ANA0000577,Totaal Legionella spp,<100,kve̸l,2018-03-29,07:27,Halfj mon,317,,,
71557,SOHS93519,Noorderkroon (HW),4,5281847,2018-04-05,Giel van de Leest,Appartement 227,Douche zonder legionellafilter,Drinkwater,Koud water,21.7,16.9,HDSC_11,2018-03-28,12:00,1,ANA0000577,Totaal Legionella spp,<100,kve̸l,2018-03-29,07:26,Halfj mon,227,,,
71558,SOHS93519,Noorderkroon (HW),5,5281848,2018-04-05,Giel van de Leest,Appartement 123,Douche,Drinkwater,Koud water,21.9,16.8,HDSC_11,2018-03-28,12:10,1,ANA0000577,Totaal Legionella spp,<100,kve̸l,2018-03-29,07:26,Halfj mon,123,,,
71559,SOHS93519,Noorderkroon (HW),6,5281849,2018-04-05,Giel van de Leest,Appartement 30 PG,Douche,Drinkwater,Koud water,20.6,15.3,HDSC_11,2018-03-28,12:25,1,ANA0000577,Totaal Legionella spp,<100,kve̸l,2018-03-29,08:07,Halfj mon,30,,,
71560,SOHS93519,Noorderkroon (HW),7,5281850,2018-04-05,Giel van de Leest,Kelder koper/zilver ruimte,1e tappunt na koper/zilverion. tapkraan groep A,Drinkwater,Koud water,12.6,12.6,HDSC_11,2018-03-28,12:30,1,ANA0000577,Totaal Legionella spp,<100,kve̸l,2018-03-29,07:27,Halfj mon,,,,
71561,SOHS93519,Noorderkroon (HW),8,5281851,2018-04-05,Giel van de Leest,Appartement 113,Douche,Drinkwater,Koud water,22.6,15.9,HDSC_11,2018-03-28,12:15,1,ANA0000577,Totaal Legionella spp,<100,kve̸l,2018-03-29,07:26,Halfj mon,113,,,
71562,SOHS93519,Noorderkroon (HW),9,5281852,2018-04-05,Giel van de Leest,Appartement 20 PG,Douche,Drinkwater,Koud water,21.7,16.3,HDSC_11,2018-03-28,12:20,1,ANA0000577,Totaal Legionella spp,<100,kve̸l,2018-03-29,07:27,Halfj mon,20,,,
71563,SOHS93519,Noorderkroon (HW),10,5281853,2018-04-05,Giel van de Leest,Appartement 305,Douche,Drinkwater,Koud water,21.6,15.8,HDSC_11,2018-03-28,11:50,1,ANA0000577,Totaal Legionella spp,<100,kve̸l,2018-03-29,08:07,Halfj mon,305,,,
89934,SOHS93518,Noorderkroon (HW),1,5337200,2018-07-28,Giel van de Leest,Kelder koper/zilver ruimte,1e tappunt na koper/zilverion. tapkraan groep A,Drinkwater,Koud water,22.1,22.1,HDSC_3D_KZ,2018-07-20,11:40,1,ANA0000572,Koloniegetal 22 °C,20,kve̸ml,2018-07-20,17:01,Halfj koper/zilver,,,,
89935,SOHS93518,Noorderkroon (HW),1,5337200,2018-07-28,Giel van de Leest,Kelder koper/zilver ruimte,1e tappunt na koper/zilverion. tapkraan groep A,Drinkwater,Koud water,22.1,22.1,HDSC_3D_KZ,2018-07-20,11:40,1,ANA0001128,Koper (ICP-MS),200,µg̸l Cu,2018-07-24,11:48,Halfj koper/zilver,,,,
89936,SOHS93518,Noorderkroon (HW),1,5337200,2018-07-28,Giel van de Leest,Kelder koper/zilver ruimte,1e tappunt na koper/zilverion. tapkraan groep A,Drinkwater,Koud water,22.1,22.1,HDSC_3D_KZ,2018-07-20,11:40,1,ANA0000577,Totaal Legionella spp,<100,kve̸l,2018-07-21,07:38,Halfj koper/zilver,,,,
89937,SOHS93518,Noorderkroon (HW),1,5337200,2018-07-28,Giel van de Leest,Kelder koper/zilver ruimte,1e tappunt na koper/zilverion. tapkraan groep A,Drinkwater,Koud water,22.1,22.1,HDSC_3D_KZ,2018-07-20,11:40,1,ANA0001129,Zilver (ICP-MS),11,µg̸l Ag,2018-07-24,11:48,Halfj koper/zilver,,,,
89938,SOHS93518,Noorderkroon (HW),2,5337201,2018-07-28,Giel van de Leest,Appartement 113,Douche,Drinkwater,Koud water,24.2,21.5,HDSC_3D_KZ,2018-07-20,11:30,1,ANA0000572,Koloniegetal 22 °C,2400,kve̸ml,2018-07-20,17:02,Halfj koper/zilver,113,,,
89939,SOHS93518,Noorderkroon (HW),2,5337201,2018-07-28,Giel van de Leest,Appartement 113,Douche,Drinkwater,Koud water,24.2,21.5,HDSC_3D_KZ,2018-07-20,11:30,1,ANA0001128,Koper (ICP-MS),980,µg̸l Cu,2018-07-24,12:08,Halfj koper/zilver,113,,,
89940,SOHS93518,Noorderkroon (HW),2,5337201,2018-07-28,Giel van de Leest,Appartement 113,Douche,Drinkwater,Koud water,24.2,21.5,HDSC_3D_KZ,2018-07-20,11:30,1,ANA0000577,Totaal Legionella spp,<100,kve̸l,2018-07-21,07:38,Halfj koper/zilver,113,,,
89941,SOHS93518,Noorderkroon (HW),2,5337201,2018-07-28,Giel van de Leest,Appartement 113,Douche,Drinkwater,Koud water,24.2,21.5,HDSC_3D_KZ,2018-07-20,11:30,1,ANA0001129,Zilver (ICP-MS),6.5,µg̸l Ag,2018-07-24,12:08,Halfj koper/zilver,113,,,
89942,SOHS93518,Noorderkroon (HW),3,5337202,2018-07-30,Giel van de Leest,Appartement 20 PG,Douche,Drinkwater,Koud water,24.6,22.3,HDSC_3D_KZ,2018-07-20,11:20,1,ANA0000580,Legionella non-pneumophila,100,kve̸l,2018-07-28,13:18,Halfj koper/zilver,20,,,
89943,SOHS93518,Noorderkroon (HW),3,5337202,2018-07-30,Giel van de Leest,Appartement 20 PG,Douche,Drinkwater,Koud water,24.6,22.3,HDSC_3D_KZ,2018-07-20,11:20,1,ANA0000580,Legionella pneumophila,<100,kve̸l,2018-07-28,13:18,Halfj koper/zilver,20,,,
89944,SOHS93518,Noorderkroon (HW),3,5337202,2018-07-30,Giel van de Leest,Appartement 20 PG,Douche,Drinkwater,Koud water,24.6,22.3,HDSC_3D_KZ,2018-07-20,11:20,1,ANA0000572,Koloniegetal 22 °C,3,kve̸ml,2018-07-20,17:02,Halfj koper/zilver,20,,,
89945,SOHS93518,Noorderkroon (HW),3,5337202,2018-07-30,Giel van de Leest,Appartement 20 PG,Douche,Drinkwater,Koud water,24.6,22.3,HDSC_3D_KZ,2018-07-20,11:20,1,ANA0001128,Koper (ICP-MS),1700,µg̸l Cu,2018-07-24,12:00,Halfj koper/zilver,20,,,
89946,SOHS93518,Noorderkroon (HW),3,5337202,2018-07-30,Giel van de Leest,Appartement 20 PG,Douche,Drinkwater,Koud water,24.6,22.3,HDSC_3D_KZ,2018-07-20,11:20,1,ANA0000577,Totaal Legionella spp,100,kve̸l,2018-07-21,07:37,Halfj koper/zilver,20,,,
89947,SOHS93518,Noorderkroon (HW),3,5337202,2018-07-30,Giel van de Leest,Appartement 20 PG,Douche,Drinkwater,Koud water,24.6,22.3,HDSC_3D_KZ,2018-07-20,11:20,1,ANA0001129,Zilver (ICP-MS),4.2,µg̸l Ag,2018-07-24,12:00,Halfj koper/zilver,20,,,
89948,SOHS93518,Noorderkroon (HW),4,5337203,2018-07-28,Giel van de Leest,Appartement 305,Douche,Drinkwater,Koud water,24.4,22.5,HDSC_3D_KZ,2018-07-20,11:10,1,ANA0000572,Koloniegetal 22 °C,42,kve̸ml,2018-07-20,17:01,Halfj koper/zilver,305,,,
89949,SOHS93518,Noorderkroon (HW),4,5337203,2018-07-28,Giel van de Leest,Appartement 305,Douche,Drinkwater,Koud water,24.4,22.5,HDSC_3D_KZ,2018-07-20,11:10,1,ANA0001128,Koper (ICP-MS),1200,µg̸l Cu,2018-07-24,12:02,Halfj koper/zilver,305,,,
89950,SOHS93518,Noorderkroon (HW),4,5337203,2018-07-28,Giel van de Leest,Appartement 305,Douche,Drinkwater,Koud water,24.4,22.5,HDSC_3D_KZ,2018-07-20,11:10,1,ANA0000577,Totaal Legionella spp,<100,kve̸l,2018-07-21,08:02,Halfj koper/zilver,305,,,
89951,SOHS93518,Noorderkroon (HW),4,5337203,2018-07-28,Giel van de Leest,Appartement 305,Douche,Drinkwater,Koud water,24.4,22.5,HDSC_3D_KZ,2018-07-20,11:10,1,ANA0001129,Zilver (ICP-MS),6.9,µg̸l Ag,2018-07-24,12:02,Halfj koper/zilver,305,,,
62422,SOHS93517,Noorderkroon (HW),1,5257846,2018-02-06,Giel van de Leest,Kelder koper/zilver ruimte,1e tappunt na koper/zilverion. tapkraan groep A,Drinkwater,Koud water,10.5,10.5,HDSC_3D_KZ,2018-01-29,12:50,1,ANA0000572,Koloniegetal 22 °C,62,kve̸ml,2018-01-30,09:40,Halfj koper/zilver,,,,
62423,SOHS93517,Noorderkroon (HW),1,5257846,2018-02-06,Giel van de Leest,Kelder koper/zilver ruimte,1e tappunt na koper/zilverion. tapkraan groep A,Drinkwater,Koud water,10.5,10.5,HDSC_3D_KZ,2018-01-29,12:50,1,ANA0001128,Koper (ICP-MS),310,µg̸l Cu,2018-02-01,12:57,Halfj koper/zilver,,,,
62424,SOHS93517,Noorderkroon (HW),1,5257846,2018-02-06,Giel van de Leest,Kelder koper/zilver ruimte,1e tappunt na koper/zilverion. tapkraan groep A,Drinkwater,Koud water,10.5,10.5,HDSC_3D_KZ,2018-01-29,12:50,1,ANA0000577,Totaal Legionella spp,<100,kve̸l,2018-01-30,07:51,Halfj koper/zilver,,,,
62425,SOHS93517,Noorderkroon (HW),1,5257846,2018-02-06,Giel van de Leest,Kelder koper/zilver ruimte,1e tappunt na koper/zilverion. tapkraan groep A,Drinkwater,Koud water,10.5,10.5,HDSC_3D_KZ,2018-01-29,12:50,1,ANA0001129,Zilver (ICP-MS),30,µg̸l Ag,2018-02-01,12:57,Halfj koper/zilver,,,,
62426,SOHS93517,Noorderkroon (HW),2,5257847,2018-02-06,Giel van de Leest,Appartement 113,Douche,Drinkwater,Koud water,22.5,13.9,HDSC_3D_KZ,2018-01-29,13:00,1,ANA0000572,Koloniegetal 22 °C,18000,kve̸ml,2018-01-30,09:40,Halfj koper/zilver,113,,,
62427,SOHS93517,Noorderkroon (HW),2,5257847,2018-02-06,Giel van de Leest,Appartement 113,Douche,Drinkwater,Koud water,22.5,13.9,HDSC_3D_KZ,2018-01-29,13:00,1,ANA0001128,Koper (ICP-MS),520,µg̸l Cu,2018-02-01,13:25,Halfj koper/zilver,113,,,
62428,SOHS93517,Noorderkroon (HW),2,5257847,2018-02-06,Giel van de Leest,Appartement 113,Douche,Drinkwater,Koud water,22.5,13.9,HDSC_3D_KZ,2018-01-29,13:00,1,ANA0000577,Totaal Legionella spp,<100,kve̸l,2018-01-30,08:12,Halfj koper/zilver,113,,,
62429,SOHS93517,Noorderkroon (HW),2,5257847,2018-02-06,Giel van de Leest,Appartement 113,Douche,Drinkwater,Koud water,22.5,13.9,HDSC_3D_KZ,2018-01-29,13:00,1,ANA0001129,Zilver (ICP-MS),37,µg̸l Ag,2018-02-01,13:25,Halfj koper/zilver,113,,,
62430,SOHS93517,Noorderkroon (HW),3,5257848,2018-02-06,Giel van de Leest,Appartement 20 PG,Douche,Drinkwater,Koud water,22.4,15.2,HDSC_3D_KZ,2018-01-29,13:10,1,ANA0000572,Koloniegetal 22 °C,1,kve̸ml,2018-01-30,09:40,Halfj koper/zilver,20,,,
62431,SOHS93517,Noorderkroon (HW),3,5257848,2018-02-06,Giel van de Leest,Appartement 20 PG,Douche,Drinkwater,Koud water,22.4,15.2,HDSC_3D_KZ,2018-01-29,13:10,1,ANA0001128,Koper (ICP-MS),650,µg̸l Cu,2018-02-01,13:33,Halfj koper/zilver,20,,,
62432,SOHS93517,Noorderkroon (HW),3,5257848,2018-02-06,Giel van de Leest,Appartement 20 PG,Douche,Drinkwater,Koud water,22.4,15.2,HDSC_3D_KZ,2018-01-29,13:10,1,ANA0000577,Totaal Legionella spp,<100,kve̸l,2018-01-30,07:51,Halfj koper/zilver,20,,,
62433,SOHS93517,Noorderkroon (HW),3,5257848,2018-02-06,Giel van de Leest,Appartement 20 PG,Douche,Drinkwater,Koud water,22.4,15.2,HDSC_3D_KZ,2018-01-29,13:10,1,ANA0001129,Zilver (ICP-MS),27,µg̸l Ag,2018-02-01,13:33,Halfj koper/zilver,20,,,
62434,SOHS93517,Noorderkroon (HW),4,5257849,2018-02-06,Giel van de Leest,Appartement 305,Douche,Drinkwater,Koud water,21.3,15.6,HDSC_3D_KZ,2018-01-29,13:20,1,ANA0000572,Koloniegetal 22 °C,25,kve̸ml,2018-01-30,09:39,Halfj koper/zilver,305,,,
62435,SOHS93517,Noorderkroon (HW),4,5257849,2018-02-06,Giel van de Leest,Appartement 305,Douche,Drinkwater,Koud water,21.3,15.6,HDSC_3D_KZ,2018-01-29,13:20,1,ANA0001128,Koper (ICP-MS),560,µg̸l Cu,2018-02-01,13:36,Halfj koper/zilver,305,,,
