locatienaam,datum,frequentie,norm/eis,kritisch punt (onderwerp),verdieping,ruimte,advies: controlemiddel,nr.,hoofd- functie,uitgevoerd,opmerking,ingevuld door,ingevuld op,schema afgesloten,appt nr. 1,appt nr. 2
Nieuwehagen (HW),2018-04-30,Wekelijks,Ministeriële regeling legionellapreventie bijlage 2 artikel 5.1: Voorkomen stilstand van water.,Thermostatische douchemengkraan,Kelder,Kleedruimte dames,Doorspoelen totdat stabiele temperatuur is bereikt. Vervolgens 10 seconden doorstromen. Neem voorzorgsmaatregelen in verband met verbrandings- en besmettingsgevaar (zie hoofdstuk 6). Noteer bij opmerking de spoeltemperatuur en spoeltijd.,22,Koud water/warm water,JA,,Servicedienst Nieuwehagen,2018-05-01 11:08:45,JA,,
Nieuwehagen (HW),2018-04-30,Wekelijks,Ministeriële regeling legionellapreventie bijlage 2 artikel 5.1: Voorkomen stilstand van water.,Thermostatische douchemengkraan,Kelder,Kleedruimte dames,Doorspoelen totdat stabiele temperatuur is bereikt. Vervolgens 10 seconden doorstromen. Neem voorzorgsmaatregelen in verband met verbrandings- en besmettingsgevaar (zie hoofdstuk 6). Noteer bij opmerking de spoeltemperatuur en spoeltijd.,23,Koud water/warm water,JA,,Servicedienst Nieuwehagen,2018-05-01 11:08:45,JA,,
Nieuwehagen (HW),2018-04-30,Wekelijks,Ministeriële regeling legionellapreventie bijlage 2 artikel 5.1: Voorkomen stilstand van water.,Wastafelkraan,Begane grond,Spoelbak nabij de receptie begane grond,Doorspoelen totdat stabiele temperatuur is bereikt. Vervolgens 10 seconden doorstromen. Neem voorzorgsmaatregelen in verband met verbrandings- en besmettingsgevaar (zie hoofdstuk 6). Noteer bij opmerking de spoeltemperatuur en spoeltijd.,32,Koud water,JA,,Servicedienst Nieuwehagen,2018-05-01 11:08:45,JA,,
Nieuwehagen (HW),2018-04-30,Wekelijks,Ministeriële regeling legionellapreventie bijlage 2 artikel 5.1: Voorkomen stilstand van water.,Mengkraan met kniebediening (horeca),Begane grond,0.10 Bereidingskeuken,Doorspoelen totdat stabiele temperatuur is bereikt. Vervolgens 10 seconden doorstromen. Neem voorzorgsmaatregelen in verband met verbrandings- en besmettingsgevaar (zie hoofdstuk 6). Noteer bij opmerking de spoeltemperatuur en spoeltijd.,40,Mengwater,JA,,Servicedienst Nieuwehagen,2018-05-01 11:08:45,JA,0.10,
Nieuwehagen (HW),2018-04-30,Wekelijks,Ministeriële regeling legionellapreventie bijlage 2 artikel 5.1: Voorkomen stilstand van water.,Mengkraan met kniebediening (horeca),Begane grond,0.11 Centrale afwaskeuken,Doorspoelen totdat stabiele temperatuur is bereikt. Vervolgens 10 seconden doorstromen. Neem voorzorgsmaatregelen in verband met verbrandings- en besmettingsgevaar (zie hoofdstuk 6). Noteer bij opmerking de spoeltemperatuur en spoeltijd.,44,Mengwater,JA,,Servicedienst Nieuwehagen,2018-05-01 11:08:45,JA,0.11,
Nieuwehagen (HW),2018-04-30,Wekelijks,Ministeriële regeling legionellapreventie bijlage 2 artikel 5.1: Voorkomen stilstand van water.,Gevelkraan (uittapleiding),Begane grond,0.15 Huiskamer groepswoning 1 PG,Doorspoelen totdat stabiele temperatuur is bereikt. Vervolgens 10 seconden doorstromen. Neem voorzorgsmaatregelen in verband met verbrandings- en besmettingsgevaar (zie hoofdstuk 6). Noteer bij opmerking de spoeltemperatuur en spoeltijd.,57,Koud water,JA,,Servicedienst Nieuwehagen,2018-05-01 11:08:45,JA,0.15,
Nieuwehagen (HW),2018-04-30,Wekelijks,Ministeriële regeling legionellapreventie bijlage 2 artikel 5.1: Voorkomen stilstand van water.,Slangwartelkraan (uittapleiding),Begane grond,0.62 Huiskamer oude groepswoning 4 PG,Doorspoelen totdat stabiele temperatuur is bereikt. Vervolgens 10 seconden doorstromen. Neem voorzorgsmaatregelen in verband met verbrandings- en besmettingsgevaar (zie hoofdstuk 6). Noteer bij opmerking de spoeltemperatuur en spoeltijd.,136,Koud water,JA,,Servicedienst Nieuwehagen,2018-05-01 11:08:45,JA,0.62,
Nieuwehagen (HW),2018-04-30,Wekelijks,Ministeriële regeling legionellapreventie bijlage 2 artikel 5.1: Voorkomen stilstand van water.,Wastafelmengkraan,Begane grond,0.60 Teampost PG afdeling,Doorspoelen totdat stabiele temperatuur is bereikt. Vervolgens 10 seconden doorstromen. Neem voorzorgsmaatregelen in verband met verbrandings- en besmettingsgevaar (zie hoofdstuk 6). Noteer bij opmerking de spoeltemperatuur en spoeltijd.,164,Koud water/warm water,JA,,Servicedienst Nieuwehagen,2018-05-01 11:08:45,JA,0.60,
Nieuwehagen (HW),2018-04-30,Wekelijks,Ministeriële regeling legionellapreventie bijlage 2 artikel 5.1: Voorkomen stilstand van water.,Keukenmengkraan,Eerste etage,1.60 Personeelsruimte,Doorspoelen totdat stabiele temperatuur is bereikt. Vervolgens 10 seconden doorstromen. Neem voorzorgsmaatregelen in verband met verbrandings- en besmettingsgevaar (zie hoofdstuk 6). Noteer bij opmerking de spoeltemperatuur en spoeltijd.,171,Koud water/warm water,JA,,Servicedienst Nieuwehagen,2018-05-01 11:08:45,JA,1.60,
Nieuwehagen (HW),2018-04-30,Wekelijks,Ministeriële regeling legionellapreventie bijlage 2 artikel 5.1: Voorkomen stilstand van water.,Slangwartelkraan (uittapleiding),Eerste etage,1.60 Personeelsruimte,Doorspoelen totdat stabiele temperatuur is bereikt. Vervolgens 10 seconden doorstromen. Neem voorzorgsmaatregelen in verband met verbrandings- en besmettingsgevaar (zie hoofdstuk 6). Noteer bij opmerking de spoeltemperatuur en spoeltijd.,172,Koud water,JA,,Servicedienst Nieuwehagen,2018-05-01 11:08:45,JA,1.60,
Nieuwehagen (HW),2018-04-30,Wekelijks,Ministeriële regeling legionellapreventie bijlage 2 artikel 5.1: Voorkomen stilstand van water.,Thermostatische mengkraan met handdouche,Eerste etage,1.02 Kapsalon,Doorspoelen totdat stabiele temperatuur is bereikt. Vervolgens 10 seconden doorstromen. Neem voorzorgsmaatregelen in verband met verbrandings- en besmettingsgevaar (zie hoofdstuk 6). Noteer bij opmerking de spoeltemperatuur en spoeltijd.,174,Koud water/mengwater,JA,,Servicedienst Nieuwehagen,2018-05-01 11:08:45,JA,1.02,
Nieuwehagen (HW),2018-04-30,Wekelijks,Ministeriële regeling legionellapreventie bijlage 2 artikel 5.1: Voorkomen stilstand van water.,Thermostatische mengkraan met handdouche,Eerste etage,1.02 Kapsalon,Doorspoelen totdat stabiele temperatuur is bereikt. Vervolgens 10 seconden doorstromen. Neem voorzorgsmaatregelen in verband met verbrandings- en besmettingsgevaar (zie hoofdstuk 6). Noteer bij opmerking de spoeltemperatuur en spoeltijd.,175,Koud water/mengwater,JA,,Servicedienst Nieuwehagen,2018-05-01 11:08:45,JA,1.02,
Nieuwehagen (HW),2018-04-30,Wekelijks,Ministeriële regeling legionellapreventie bijlage 2 artikel 5.1: Voorkomen stilstand van water.,Thermostatische mengkraan met handdouche,Eerste etage,1.02 Kapsalon,Doorspoelen totdat stabiele temperatuur is bereikt. Vervolgens 10 seconden doorstromen. Neem voorzorgsmaatregelen in verband met verbrandings- en besmettingsgevaar (zie hoofdstuk 6). Noteer bij opmerking de spoeltemperatuur en spoeltijd.,176,Koud water/mengwater,JA,,Servicedienst Nieuwehagen,2018-05-01 11:08:45,JA,1.02,
Nieuwehagen (HW),2018-04-30,Wekelijks,Ministeriële regeling legionellapreventie bijlage 2 artikel 5.1: Voorkomen stilstand van water.,Slangwartelkraan (uittapleiding),Eerste etage,1.47 Huiskamer,Doorspoelen totdat stabiele temperatuur is bereikt. Vervolgens 10 seconden doorstromen. Neem voorzorgsmaatregelen in verband met verbrandings- en besmettingsgevaar (zie hoofdstuk 6). Noteer bij opmerking de spoeltemperatuur en spoeltijd.,233,Koud water,JA,,Servicedienst Nieuwehagen,2018-05-01 11:08:45,JA,1.47,
Nieuwehagen (HW),2018-04-30,Wekelijks,Ministeriële regeling legionellapreventie bijlage 2 artikel 5.1: Voorkomen stilstand van water.,Mengkraan,Eerste etage,1.21 Werkkast,Doorspoelen totdat stabiele temperatuur is bereikt. Vervolgens 10 seconden doorstromen. Neem voorzorgsmaatregelen in verband met verbrandings- en besmettingsgevaar (zie hoofdstuk 6). Noteer bij opmerking de spoeltemperatuur en spoeltijd.,241,Koud water/warm water,JA,,Servicedienst Nieuwehagen,2018-05-01 11:08:45,JA,1.21,
Nieuwehagen (HW),2018-04-30,Wekelijks,Ministeriële regeling legionellapreventie bijlage 2 artikel 5.1: Voorkomen stilstand van water.,Wastafelmengkraan,Eerste etage,1.20 Teampost ruimte 1 en 3,Doorspoelen totdat stabiele temperatuur is bereikt. Vervolgens 10 seconden doorstromen. Neem voorzorgsmaatregelen in verband met verbrandings- en besmettingsgevaar (zie hoofdstuk 6). Noteer bij opmerking de spoeltemperatuur en spoeltijd.,242,Koud water/warm water,JA,,Servicedienst Nieuwehagen,2018-05-01 11:08:45,JA,1.20,
Nieuwehagen (HW),2018-04-30,Wekelijks,Ministeriële regeling legionellapreventie bijlage 2 artikel 5.1: Voorkomen stilstand van water.,Slangwartelkraan (uittapleiding),Eerste etage,1.42 Huiskamer en eetkamer,Doorspoelen totdat stabiele temperatuur is bereikt. Vervolgens 10 seconden doorstromen. Neem voorzorgsmaatregelen in verband met verbrandings- en besmettingsgevaar (zie hoofdstuk 6). Noteer bij opmerking de spoeltemperatuur en spoeltijd.,245,Koud water,JA,,Servicedienst Nieuwehagen,2018-05-01 11:08:45,JA,1.42,
Nieuwehagen (HW),2018-04-30,Wekelijks,Ministeriële regeling legionellapreventie bijlage 2 artikel 5.1: Voorkomen stilstand van water.,Keukenmengkraan,Eerste etage,Zusterspost Revalidatie,Doorspoelen totdat stabiele temperatuur is bereikt. Vervolgens 10 seconden doorstromen. Neem voorzorgsmaatregelen in verband met verbrandings- en besmettingsgevaar (zie hoofdstuk 6). Noteer bij opmerking de spoeltemperatuur en spoeltijd.,286,Koud water/warm water,JA,,Servicedienst Nieuwehagen,2018-05-01 11:08:45,JA,,
Nieuwehagen (HW),2018-04-30,Wekelijks,Ministeriële regeling legionellapreventie bijlage 2 artikel 5.1: Voorkomen stilstand van water.,Wastafelmengkraan,Tweede etage,2.06 Logopodie/Psyo ruimte,Doorspoelen totdat stabiele temperatuur is bereikt. Vervolgens 10 seconden doorstromen. Neem voorzorgsmaatregelen in verband met verbrandings- en besmettingsgevaar (zie hoofdstuk 6). Noteer bij opmerking de spoeltemperatuur en spoeltijd.,293,Koud water/warm water,JA,,Servicedienst Nieuwehagen,2018-05-01 11:08:45,JA,2.06,
Nieuwehagen (HW),2018-04-30,Wekelijks,Ministeriële regeling legionellapreventie bijlage 2 artikel 5.1: Voorkomen stilstand van water.,Wastafelmengkraan,Tweede etage,2.08 Fysiotherapieruimte,Doorspoelen totdat stabiele temperatuur is bereikt. Vervolgens 10 seconden doorstromen. Neem voorzorgsmaatregelen in verband met verbrandings- en besmettingsgevaar (zie hoofdstuk 6). Noteer bij opmerking de spoeltemperatuur en spoeltijd.,294,Koud water/warm water,JA,,Servicedienst Nieuwehagen,2018-05-01 11:08:45,JA,2.08,
Nieuwehagen (HW),2018-04-30,Wekelijks,Ministeriële regeling legionellapreventie bijlage 2 artikel 5.1: Voorkomen stilstand van water.,Wastafelmengkraan,Tweede etage,2.10 Fysiotherapieruimte behandelkamer,Doorspoelen totdat stabiele temperatuur is bereikt. Vervolgens 10 seconden doorstromen. Neem voorzorgsmaatregelen in verband met verbrandings- en besmettingsgevaar (zie hoofdstuk 6). Noteer bij opmerking de spoeltemperatuur en spoeltijd.,295,Koud water/warm water,JA,,Servicedienst Nieuwehagen,2018-05-01 11:08:45,JA,2.10,
Nieuwehagen (HW),2018-04-30,Wekelijks,Ministeriële regeling legionellapreventie bijlage 2 artikel 5.1: Voorkomen stilstand van water.,Wastafelmengkraan,Tweede etage,2.11 Fysiotherapieruimte opslagruimte,Doorspoelen totdat stabiele temperatuur is bereikt. Vervolgens 10 seconden doorstromen. Neem voorzorgsmaatregelen in verband met verbrandings- en besmettingsgevaar (zie hoofdstuk 6). Noteer bij opmerking de spoeltemperatuur en spoeltijd.,296,Koud water/warm water,JA,,Servicedienst Nieuwehagen,2018-05-01 11:08:45,JA,2.11,
Nieuwehagen (HW),2018-04-30,Wekelijks,Ministeriële regeling legionellapreventie bijlage 2 artikel 5.1: Voorkomen stilstand van water.,Wastafelmengkraan,Tweede etage,2.13 Activiteitenbegeleiding,Doorspoelen totdat stabiele temperatuur is bereikt. Vervolgens 10 seconden doorstromen. Neem voorzorgsmaatregelen in verband met verbrandings- en besmettingsgevaar (zie hoofdstuk 6). Noteer bij opmerking de spoeltemperatuur en spoeltijd.,297,Koud water/warm water,JA,,Servicedienst Nieuwehagen,2018-05-01 11:08:45,JA,2.13,
Nieuwehagen (HW),2018-04-30,Wekelijks,Ministeriële regeling legionellapreventie bijlage 2 artikel 5.1: Voorkomen stilstand van water.,Toilet,Tweede etage,2.45 Miva Toiletruimte,Doorspoelen totdat stabiele temperatuur is bereikt. Vervolgens 10 seconden doorstromen. Neem voorzorgsmaatregelen in verband met verbrandings- en besmettingsgevaar (zie hoofdstuk 6). Noteer bij opmerking de spoeltemperatuur en spoeltijd.,316,Koud water,JA,,Servicedienst Nieuwehagen,2018-05-01 11:08:45,JA,2.45,
Nieuwehagen (HW),2018-04-30,Wekelijks,Ministeriële regeling legionellapreventie bijlage 2 artikel 5.1: Voorkomen stilstand van water.,Wastafelmengkraan,Tweede etage,2.45 Miva Toiletruimte,Doorspoelen totdat stabiele temperatuur is bereikt. Vervolgens 10 seconden doorstromen. Neem voorzorgsmaatregelen in verband met verbrandings- en besmettingsgevaar (zie hoofdstuk 6). Noteer bij opmerking de spoeltemperatuur en spoeltijd.,317,Koud water/warm water,JA,,Servicedienst Nieuwehagen,2018-05-01 11:08:45,JA,2.45,
Nieuwehagen (HW),2018-04-30,Wekelijks,Ministeriële regeling legionellapreventie bijlage 2 artikel 5.1: Voorkomen stilstand van water.,Keukenmengkraan,Tweede etage,2.34 Teampost,Doorspoelen totdat stabiele temperatuur is bereikt. Vervolgens 10 seconden doorstromen. Neem voorzorgsmaatregelen in verband met verbrandings- en besmettingsgevaar (zie hoofdstuk 6). Noteer bij opmerking de spoeltemperatuur en spoeltijd.,323,Koud water/warm water,JA,,Servicedienst Nieuwehagen,2018-05-01 11:08:45,JA,2.34,
Nieuwehagen (HW),2018-04-30,Wekelijks,Ministeriële regeling legionellapreventie bijlage 2 artikel 5.1: Voorkomen stilstand van water.,Slangwartelkraan (uittapleiding),Tweede etage,2.42 Huiskamer groepverzorging,Doorspoelen totdat stabiele temperatuur is bereikt. Vervolgens 10 seconden doorstromen. Neem voorzorgsmaatregelen in verband met verbrandings- en besmettingsgevaar (zie hoofdstuk 6). Noteer bij opmerking de spoeltemperatuur en spoeltijd.,327,Koud water,JA,,Servicedienst Nieuwehagen,2018-05-01 11:08:45,JA,2.42,
Nieuwehagen (HW),2018-04-30,Wekelijks,Ministeriële regeling legionellapreventie bijlage 2 artikel 5.1: Voorkomen stilstand van water.,Keukenmengkraan,Tweede etage,2.39 Huiskamer groep verzorging,Doorspoelen totdat stabiele temperatuur is bereikt. Vervolgens 10 seconden doorstromen. Neem voorzorgsmaatregelen in verband met verbrandings- en besmettingsgevaar (zie hoofdstuk 6). Noteer bij opmerking de spoeltemperatuur en spoeltijd.,328,Koud water/warm water,JA,,Servicedienst Nieuwehagen,2018-05-01 11:08:45,JA,2.39,
Nieuwehagen (HW),2018-04-30,Wekelijks,Ministeriële regeling legionellapreventie bijlage 2 artikel 5.1: Voorkomen stilstand van water.,Slangwartelkraan (uittapleiding),Tweede etage,2.39 Huiskamer groep verzorging,Doorspoelen totdat stabiele temperatuur is bereikt. Vervolgens 10 seconden doorstromen. Neem voorzorgsmaatregelen in verband met verbrandings- en besmettingsgevaar (zie hoofdstuk 6). Noteer bij opmerking de spoeltemperatuur en spoeltijd.,329,Koud water,JA,,Servicedienst Nieuwehagen,2018-05-01 11:08:45,JA,2.39,
Nieuwehagen (HW),2018-04-30,Wekelijks,Ministeriële regeling legionellapreventie bijlage 2 artikel 5.1: Voorkomen stilstand van water.,Wastafelmengkraan,Derde etage,3.14 Ruimte 3.14 'T Palet,Doorspoelen totdat stabiele temperatuur is bereikt. Vervolgens 10 seconden doorstromen. Neem voorzorgsmaatregelen in verband met verbrandings- en besmettingsgevaar (zie hoofdstuk 6). Noteer bij opmerking de spoeltemperatuur en spoeltijd.,418,Koud water/warm water,JA,,Servicedienst Nieuwehagen,2018-05-01 11:08:45,JA,3.14,3.14
Nieuwehagen (HW),2018-04-30,Wekelijks,Ministeriële regeling legionellapreventie bijlage 2 artikel 5.1: Voorkomen stilstand van water.,Toilet,Derde etage,3.14 Ruimte 3.14 'T Palet,Doorspoelen totdat stabiele temperatuur is bereikt. Vervolgens 10 seconden doorstromen. Neem voorzorgsmaatregelen in verband met verbrandings- en besmettingsgevaar (zie hoofdstuk 6). Noteer bij opmerking de spoeltemperatuur en spoeltijd.,419,Koud water,JA,,Servicedienst Nieuwehagen,2018-05-01 11:08:45,JA,3.14,3.14
Nieuwehagen (HW),2018-04-30,Wekelijks,Ministeriële regeling legionellapreventie bijlage 2 artikel 5.1: Voorkomen stilstand van water.,Keukenmengkraan,Derde etage,3.28 Orangerie/ huiskamer,Doorspoelen totdat stabiele temperatuur is bereikt. Vervolgens 10 seconden doorstromen. Neem voorzorgsmaatregelen in verband met verbrandings- en besmettingsgevaar (zie hoofdstuk 6). Noteer bij opmerking de spoeltemperatuur en spoeltijd.,431,Koud water/warm water,JA,,Servicedienst Nieuwehagen,2018-05-01 11:08:45,JA,3.28,
Nieuwehagen (HW),2018-04-30,Wekelijks,Ministeriële regeling legionellapreventie bijlage 2 artikel 5.1: Voorkomen stilstand van water.,Wastafelmengkraan,Derde etage,3.42 Logeerkamer bewoners,Doorspoelen totdat stabiele temperatuur is bereikt. Vervolgens 10 seconden doorstromen. Neem voorzorgsmaatregelen in verband met verbrandings- en besmettingsgevaar (zie hoofdstuk 6). Noteer bij opmerking de spoeltemperatuur en spoeltijd.,436,Koud water/warm water,JA,,Servicedienst Nieuwehagen,2018-05-01 11:08:45,JA,3.42,
Nieuwehagen (HW),2018-04-30,Wekelijks,Ministeriële regeling legionellapreventie bijlage 2 artikel 5.1: Voorkomen stilstand van water.,Thermostatische douchemengkraan,Derde etage,3.42 Logeerkamer bewoners,Doorspoelen totdat stabiele temperatuur is bereikt. Vervolgens 10 seconden doorstromen. Neem voorzorgsmaatregelen in verband met verbrandings- en besmettingsgevaar (zie hoofdstuk 6). Noteer bij opmerking de spoeltemperatuur en spoeltijd.,437,Koud water/warm water,JA,,Servicedienst Nieuwehagen,2018-05-01 11:08:45,JA,3.42,
Nieuwehagen (HW),2018-05-07,Wekelijks,Ministeriële regeling legionellapreventie bijlage 2 artikel 5.1: Voorkomen stilstand van water.,Tapkraan vullen cv-installatie > 45 kW,Kelder,0.14/0.15 Technische ruimte kelder,Doorspoelen totdat stabiele temperatuur is bereikt. Vervolgens 10 seconden doorstromen. Neem voorzorgsmaatregelen in verband met verbrandings- en besmettingsgevaar (zie hoofdstuk 6). Noteer bij opmerking de spoeltemperatuur en spoeltijd.,6,Koud water,JA,,Servicedienst Nieuwehagen,2018-05-11 13:31:43,JA,0.14,0.15
Nieuwehagen (HW),2018-05-07,Wekelijks,Ministeriële regeling legionellapreventie bijlage 2 artikel 5.1: Voorkomen stilstand van water.,Wastafelkraan,Kelder,0.10 Wasruimte kelder,Doorspoelen totdat stabiele temperatuur is bereikt. Vervolgens 10 seconden doorstromen. Neem voorzorgsmaatregelen in verband met verbrandings- en besmettingsgevaar (zie hoofdstuk 6). Noteer bij opmerking de spoeltemperatuur en spoeltijd.,14,Koud water,JA,,Servicedienst Nieuwehagen,2018-05-11 13:31:43,JA,0.10,
Nieuwehagen (HW),2018-05-07,Wekelijks,Ministeriële regeling legionellapreventie bijlage 2 artikel 5.1: Voorkomen stilstand van water.,Slangwartelkraan (uittapleiding),Kelder,0.10 Wasruimte (tapkraan scrobmachine),Doorspoelen totdat stabiele temperatuur is bereikt. Vervolgens 10 seconden doorstromen. Neem voorzorgsmaatregelen in verband met verbrandings- en besmettingsgevaar (zie hoofdstuk 6). Noteer bij opmerking de spoeltemperatuur en spoeltijd.,15,Koud water,JA,,Servicedienst Nieuwehagen,2018-05-11 13:31:43,JA,0.10,
Nieuwehagen (HW),2018-05-07,Wekelijks,Ministeriële regeling legionellapreventie bijlage 2 artikel 5.1: Voorkomen stilstand van water.,Wastafelmengkraan,Kelder,Kleedruimte heren,Doorspoelen totdat stabiele temperatuur is bereikt. Vervolgens 10 seconden doorstromen. Neem voorzorgsmaatregelen in verband met verbrandings- en besmettingsgevaar (zie hoofdstuk 6). Noteer bij opmerking de spoeltemperatuur en spoeltijd.,16,Koud water/warm water,JA,,Servicedienst Nieuwehagen,2018-05-11 13:31:43,JA,,
